"REF_DATE","GEO","DGUID","Demolitions","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1976","Trois-Rivières, Quebec","","Total demolitions","Units","300","units ","0","v40844","79.1","82","","","","0"
"1976","Valleyfield, Quebec","","Total demolitions","Units","300","units ","0","v40845","80.1","38","","","","0"
"1977","Canada","","Total demolitions","Units","300","units ","0","v40785","1.1","10120","","","","0"
"1977","Newfoundland and Labrador","","Total demolitions","Units","300","units ","0","v40786","2.1","71","","","","0"
"1977","Prince Edward Island","","Total demolitions","Units","300","units ","0","v40788","3.1","1","","","","0"
"1977","Nova Scotia","","Total demolitions","Units","300","units ","0","v40789","4.1","283","","","","0"
"1977","New Brunswick","","Total demolitions","Units","300","units ","0","v40790","5.1","479","","","","0"
"1977","Quebec","","Total demolitions","Units","300","units ","0","v40791","6.1","1894","","","","0"
"1977","Ontario","","Total demolitions","Units","300","units ","0","v40792","7.1","3107","","","","0"
"1977","Manitoba","","Total demolitions","Units","300","units ","0","v40793","8.1","482","","","","0"
"1977","Saskatchewan","","Total demolitions","Units","300","units ","0","v40794","9.1","417","","","","0"
"1977","Alberta","","Total demolitions","Units","300","units ","0","v40795","10.1","1243","","","","0"
"1977","British Columbia","","Total demolitions","Units","300","units ","0","v40787","11.1","2143","","","","0"
"1977","Census metropolitan areas","","Total demolitions","Units","300","units ","0","v40796","12.1","6870","","","","0"
"1977","Calgary, Alberta","","Total demolitions","Units","300","units ","0","v40797","13.1","406","","","","0"
"1977","Edmonton, Alberta","","Total demolitions","Units","300","units ","0","v40816","15.1","408","","","","0"
"1977","Greater Sudbury, Ontario","","Total demolitions","Units","300","units ","0","v40805","31.1","41","","","","0"
"1977","Halifax, Nova Scotia","","Total demolitions","Units","300","units ","0","v40817","16.1","149","","","","0"
"1977","Hamilton, Ontario","","Total demolitions","Units","300","units ","0","v40818","17.1","264","","","","0"
"1977","Kitchener, Ontario","","Total demolitions","Units","300","units ","0","v40820","19.1","80","","","","0"
"1977","London, Ontario","","Total demolitions","Units","300","units ","0","v40821","20.1","45","","","","0"
"1977","Montréal, Quebec","","Total demolitions","Units","300","units ","0","v40822","21.1","1115","","","","0"
"1977","Oshawa, Ontario","","Total demolitions","Units","300","units ","0","v40813","22.1","103","","","","0"
"1977","Ottawa-Gatineau, Quebec part, Ontario/Quebec","","Total demolitions","Units","300","units ","0","v40819","18.1","28","","","","0"
"1977","Ottawa-Gatineau, Ontario part, Ontario/Quebec","","Total demolitions","Units","300","units ","0","v40798","23.1","186","","","","0"
"1977","Québec, Quebec","","Total demolitions","Units","300","units ","0","v40799","24.1","156","","","","0"
"1977","Regina, Saskatchewan","","Total demolitions","Units","300","units ","0","v40800","25.1","92","","","","0"
"1977","St. Catharines-Niagara, Ontario","","Total demolitions","Units","300","units ","0","v40801","26.1","239","","","","0"
"1977","St. John's, Newfoundland and Labrador","","Total demolitions","Units","300","units ","0","v40803","28.1","22","","","","0"
"1977","Saguenay, Quebec","","Total demolitions","Units","300","units ","0","v40808","14.1","24","","","","0"
"1977","Saint John, New Brunswick","","Total demolitions","Units","300","units ","0","v40802","27.1","245","","","","0"
"1977","Saskatoon, Saskatchewan","","Total demolitions","Units","300","units ","0","v40804","29.1","147","","","","0"
"1977","Thunder Bay, Ontario","","Total demolitions","Units","300","units ","0","v40806","32.1","97","","","","0"
"1977","Toronto, Ontario","","Total demolitions","Units","300","units ","0","v40807","33.1","780","","","","0"
"1977","Vancouver, British Columbia","","Total demolitions","Units","300","units ","0","v40809","35.1","1477","","","","0"
"1977","Victoria, British Columbia","","Total demolitions","Units","300","units ","0","v40810","36.1","229","","","","0"
"1977","Windsor, Ontario","","Total demolitions","Units","300","units ","0","v40811","37.1","139","","","","0"
"1977","Winnipeg, Manitoba","","Total demolitions","Units","300","units ","0","v40812","38.1","398","","","","0"
"1977","Large urban areas","","Total demolitions","Units","300","units ","0","v40823","39.1","672","","","","0"
"1977","Brantford, Ontario","","Total demolitions","Units","300","units ","0","v40835","42.1","53","","","","0"
"1977","Cape Breton, Nova Scotia","","Total demolitions","Units","300","units ","0","v40841","68.1","68","","","","0"
"1977","Cornwall, Ontario","","Total demolitions","Units","300","units ","0","v40857","45.1","15","","","","0"
"1977","Drummondville, Quebec","","Total demolitions","Units","300","units ","0","v40861","46.1","8","","","","0"
"1977","Guelph, Ontario","","Total demolitions","Units","300","units ","0","v40863","49.1","15","","","","0"
"1977","Kamloops, British Columbia","","Total demolitions","Units","300","units ","0","v40864","50.1","25","","","","0"
"1977","Kelowna, British Columbia","","Total demolitions","Units","300","units ","0","v40848","51.1","7","","","","0"
"1977","Kingston, Ontario","","Total demolitions","Units","300","units ","0","v40865","52.1","30","","","","0"
"1977","Lethbridge, Alberta","","Total demolitions","Units","300","units ","0","v40825","53.1","28","","","","0"
"1977","Moncton, New Brunswick","","Total demolitions","Units","300","units ","0","v40826","56.1","106","","","","0"
"1977","North Bay, Ontario","","Total demolitions","Units","300","units ","0","v40828","58.1","17","","","","0"
"1977","Peterborough, Ontario","","Total demolitions","Units","300","units ","0","v40830","59.1","7","","","","0"
"1977","Prince George, British Columbia","","Total demolitions","Units","300","units ","0","v40831","60.1","14","","","","0"
"1977","Saint-Jérôme, Quebec","","Total demolitions","Units","300","units ","0","v40834","63.1","14","","","","0"
"1977","Saint-Jean-sur-Richelieu, Quebec","","Total demolitions","Units","300","units ","0","v40833","64.1","3","","","","0"
"1977","Sarnia, Ontario","","Total demolitions","Units","300","units ","0","v40836","65.1","107","","","","0"
"1977","Sault Ste. Marie, Ontario","","Total demolitions","Units","300","units ","0","v40837","66.1","3","","","","0"
"1977","Shawinigan, Quebec","","Total demolitions","Units","300","units ","0","v40838","67.1","12","","","","0"
"1977","Sherbrooke, Quebec","","Total demolitions","Units","300","units ","0","v40839","75.1","55","","","","0"
"1977","Timmins, Ontario","","Total demolitions","Units","300","units ","0","v40843","78.1","22","","","","0"
"1977","Trois-Rivières, Quebec","","Total demolitions","Units","300","units ","0","v40844","79.1","43","","","","0"
"1977","Valleyfield, Quebec","","Total demolitions","Units","300","units ","0","v40845","80.1","20","","","","0"
"1978","Canada","","Total demolitions","Units","300","units ","0","v40785","1.1","10713","","","","0"
"1978","Newfoundland and Labrador","","Total demolitions","Units","300","units ","0","v40786","2.1","49","","","","0"
"1978","Prince Edward Island","","Total demolitions","Units","300","units ","0","v40788","3.1","19","","","","0"
"1978","Nova Scotia","","Total demolitions","Units","300","units ","0","v40789","4.1","246","","","","0"
"1978","New Brunswick","","Total demolitions","Units","300","units ","0","v40790","5.1","342","","","","0"
"1978","Quebec","","Total demolitions","Units","300","units ","0","v40791","6.1","2039","","","","0"
"1978","Ontario","","Total demolitions","Units","300","units ","0","v40792","7.1","3442","","","","0"
"1978","Manitoba","","Total demolitions","Units","300","units ","0","v40793","8.1","466","","","","0"
"1978","Saskatchewan","","Total demolitions","Units","300","units ","0","v40794","9.1","429","","","","0"
"1978","Alberta","","Total demolitions","Units","300","units ","0","v40795","10.1","1668","","","","0"
"1978","British Columbia","","Total demolitions","Units","300","units ","0","v40787","11.1","2013","","","","0"
"1978","Census metropolitan areas","","Total demolitions","Units","300","units ","0","v40796","12.1","7145","","","","0"
"1978","Calgary, Alberta","","Total demolitions","Units","300","units ","0","v40797","13.1","660","","","","0"
"1978","Edmonton, Alberta","","Total demolitions","Units","300","units ","0","v40816","15.1","509","","","","0"
"1978","Greater Sudbury, Ontario","","Total demolitions","Units","300","units ","0","v40805","31.1","37","","","","0"
"1978","Halifax, Nova Scotia","","Total demolitions","Units","300","units ","0","v40817","16.1","114","","","","0"
"1978","Hamilton, Ontario","","Total demolitions","Units","300","units ","0","v40818","17.1","275","","","","0"
"1978","Kitchener, Ontario","","Total demolitions","Units","300","units ","0","v40820","19.1","176","","","","0"
"1978","London, Ontario","","Total demolitions","Units","300","units ","0","v40821","20.1","11","","","","0"
"1978","Montréal, Quebec","","Total demolitions","Units","300","units ","0","v40822","21.1","982","","","","0"
"1978","Oshawa, Ontario","","Total demolitions","Units","300","units ","0","v40813","22.1","115","","","","0"
"1978","Ottawa-Gatineau, Quebec part, Ontario/Quebec","","Total demolitions","Units","300","units ","0","v40819","18.1","123","","","","0"
"1978","Ottawa-Gatineau, Ontario part, Ontario/Quebec","","Total demolitions","Units","300","units ","0","v40798","23.1","194","","","","0"
"1978","Québec, Quebec","","Total demolitions","Units","300","units ","0","v40799","24.1","143","","","","0"
"1978","Regina, Saskatchewan","","Total demolitions","Units","300","units ","0","v40800","25.1","133","","","","0"
"1978","St. Catharines-Niagara, Ontario","","Total demolitions","Units","300","units ","0","v40801","26.1","290","","","","0"
"1978","St. John's, Newfoundland and Labrador","","Total demolitions","Units","300","units ","0","v40803","28.1","20","","","","0"
"1978","Saguenay, Quebec","","Total demolitions","Units","300","units ","0","v40808","14.1","52","","","","0"
"1978","Saint John, New Brunswick","","Total demolitions","Units","300","units ","0","v40802","27.1","153","","","","0"
"1978","Saskatoon, Saskatchewan","","Total demolitions","Units","300","units ","0","v40804","29.1","92","","","","0"
"1978","Thunder Bay, Ontario","","Total demolitions","Units","300","units ","0","v40806","32.1","104","","","","0"
"1978","Toronto, Ontario","","Total demolitions","Units","300","units ","0","v40807","33.1","856","","","","0"
"1978","Vancouver, British Columbia","","Total demolitions","Units","300","units ","0","v40809","35.1","1483","","","","0"
"1978","Victoria, British Columbia","","Total demolitions","Units","300","units ","0","v40810","36.1","114","","","","0"
"1978","Windsor, Ontario","","Total demolitions","Units","300","units ","0","v40811","37.1","156","","","","0"
"1978","Winnipeg, Manitoba","","Total demolitions","Units","300","units ","0","v40812","38.1","353","","","","0"
"1978","Large urban areas","","Total demolitions","Units","300","units ","0","v40823","39.1","742","","","","0"
"1978","Brantford, Ontario","","Total demolitions","Units","300","units ","0","v40835","42.1","55","","","","0"
"1978","Cape Breton, Nova Scotia","","Total demolitions","Units","300","units ","0","v40841","68.1","61","","","","0"
"1978","Cornwall, Ontario","","Total demolitions","Units","300","units ","0","v40857","45.1","33","","","","0"
"1978","Drummondville, Quebec","","Total demolitions","Units","300","units ","0","v40861","46.1","19","","","","0"
"1978","Guelph, Ontario","","Total demolitions","Units","300","units ","0","v40863","49.1","13","","","","0"
"1978","Kamloops, British Columbia","","Total demolitions","Units","300","units ","0","v40864","50.1","13","","","","0"
"1978","Kelowna, British Columbia","","Total demolitions","Units","300","units ","0","v40848","51.1","69","","","","0"
"1978","Kingston, Ontario","","Total demolitions","Units","300","units ","0","v40865","52.1","45","","","","0"
"1978","Lethbridge, Alberta","","Total demolitions","Units","300","units ","0","v40825","53.1","27","","","","0"
"1978","Moncton, New Brunswick","","Total demolitions","Units","300","units ","0","v40826","56.1","69","","","","0"
"1978","North Bay, Ontario","","Total demolitions","Units","300","units ","0","v40828","58.1","18","","","","0"
"1978","Peterborough, Ontario","","Total demolitions","Units","300","units ","0","v40830","59.1","3","","","","0"
"1978","Prince George, British Columbia","","Total demolitions","Units","300","units ","0","v40831","60.1","20","","","","0"
"1978","Saint-Jérôme, Quebec","","Total demolitions","Units","300","units ","0","v40834","63.1","5","","","","0"
"1978","Saint-Jean-sur-Richelieu, Quebec","","Total demolitions","Units","300","units ","0","v40833","64.1","4","","","","0"
"1978","Sarnia, Ontario","","Total demolitions","Units","300","units ","0","v40836","65.1","57","","","","0"
"1978","Sault Ste. Marie, Ontario","","Total demolitions","Units","300","units ","0","v40837","66.1","8","","","","0"
"1978","Shawinigan, Quebec","","Total demolitions","Units","300","units ","0","v40838","67.1","40","","","","0"
"1978","Sherbrooke, Quebec","","Total demolitions","Units","300","units ","0","v40839","75.1","42","","","","0"
"1978","Timmins, Ontario","","Total demolitions","Units","300","units ","0","v40843","78.1","44","","","","0"
"1978","Trois-Rivières, Quebec","","Total demolitions","Units","300","units ","0","v40844","79.1","86","","","","0"
"1978","Valleyfield, Quebec","","Total demolitions","Units","300","units ","0","v40845","80.1","11","","","","0"
"1979","Canada","","Total demolitions","Units","300","units ","0","v40785","1.1","10704","","","","0"
"1979","Newfoundland and Labrador","","Total demolitions","Units","300","units ","0","v40786","2.1","71","","","","0"
"1979","Prince Edward Island","","Total demolitions","Units","300","units ","0","v40788","3.1","5","","","","0"
"1979","Nova Scotia","","Total demolitions","Units","300","units ","0","v40789","4.1","204","","","","0"
"1979","New Brunswick","","Total demolitions","Units","300","units ","0","v40790","5.1","500","","","","0"
"1979","Quebec","","Total demolitions","Units","300","units ","0","v40791","6.1","2389","","","","0"
"1979","Ontario","","Total demolitions","Units","300","units ","0","v40792","7.1","3399","","","","0"
"1979","Manitoba","","Total demolitions","Units","300","units ","0","v40793","8.1","374","","","","0"
"1979","Saskatchewan","","Total demolitions","Units","300","units ","0","v40794","9.1","391","","","","0"
"1979","Alberta","","Total demolitions","Units","300","units ","0","v40795","10.1","1584","","","","0"
"1979","British Columbia","","Total demolitions","Units","300","units ","0","v40787","11.1","1787","","","","0"
"1979","Census metropolitan areas","","Total demolitions","Units","300","units ","0","v40796","12.1","7155","","","","0"
"1979","Calgary, Alberta","","Total demolitions","Units","300","units ","0","v40797","13.1","638","","","","0"
"1979","Edmonton, Alberta","","Total demolitions","Units","300","units ","0","v40816","15.1","563","","","","0"
"1979","Greater Sudbury, Ontario","","Total demolitions","Units","300","units ","0","v40805","31.1","63","","","","0"
"1979","Halifax, Nova Scotia","","Total demolitions","Units","300","units ","0","v40817","16.1","88","","","","0"
"1979","Hamilton, Ontario","","Total demolitions","Units","300","units ","0","v40818","17.1","238","","","","0"
"1979","Kitchener, Ontario","","Total demolitions","Units","300","units ","0","v40820","19.1","142","","","","0"
"1979","London, Ontario","","Total demolitions","Units","300","units ","0","v40821","20.1","11","","","","0"
"1979","Montréal, Quebec","","Total demolitions","Units","300","units ","0","v40822","21.1","1300","","","","0"
"1979","Oshawa, Ontario","","Total demolitions","Units","300","units ","0","v40813","22.1","90","","","","0"
"1979","Ottawa-Gatineau, Quebec part, Ontario/Quebec","","Total demolitions","Units","300","units ","0","v40819","18.1","135","","","","0"
"1979","Ottawa-Gatineau, Ontario part, Ontario/Quebec","","Total demolitions","Units","300","units ","0","v40798","23.1","199","","","","0"
"1979","Québec, Quebec","","Total demolitions","Units","300","units ","0","v40799","24.1","121","","","","0"
"1979","Regina, Saskatchewan","","Total demolitions","Units","300","units ","0","v40800","25.1","92","","","","0"
"1979","St. Catharines-Niagara, Ontario","","Total demolitions","Units","300","units ","0","v40801","26.1","226","","","","0"
"1979","St. John's, Newfoundland and Labrador","","Total demolitions","Units","300","units ","0","v40803","28.1","21","","","","0"
"1979","Saguenay, Quebec","","Total demolitions","Units","300","units ","0","v40808","14.1","64","","","","0"
"1979","Saint John, New Brunswick","","Total demolitions","Units","300","units ","0","v40802","27.1","252","","","","0"
"1979","Saskatoon, Saskatchewan","","Total demolitions","Units","300","units ","0","v40804","29.1","112","","","","0"
"1979","Thunder Bay, Ontario","","Total demolitions","Units","300","units ","0","v40806","32.1","144","","","","0"
"1979","Toronto, Ontario","","Total demolitions","Units","300","units ","0","v40807","33.1","860","","","","0"
"1979","Vancouver, British Columbia","","Total demolitions","Units","300","units ","0","v40809","35.1","1198","","","","0"
"1979","Victoria, British Columbia","","Total demolitions","Units","300","units ","0","v40810","36.1","137","","","","0"
"1979","Windsor, Ontario","","Total demolitions","Units","300","units ","0","v40811","37.1","180","","","","0"
"1979","Winnipeg, Manitoba","","Total demolitions","Units","300","units ","0","v40812","38.1","281","","","","0"
"1979","Large urban areas","","Total demolitions","Units","300","units ","0","v40823","39.1","617","","","","0"
"1979","Brantford, Ontario","","Total demolitions","Units","300","units ","0","v40835","42.1","50","","","","0"
"1979","Cape Breton, Nova Scotia","","Total demolitions","Units","300","units ","0","v40841","68.1","0","","","","0"
"1979","Cornwall, Ontario","","Total demolitions","Units","300","units ","0","v40857","45.1","9","","","","0"
"1979","Drummondville, Quebec","","Total demolitions","Units","300","units ","0","v40861","46.1","28","","","","0"
"1979","Guelph, Ontario","","Total demolitions","Units","300","units ","0","v40863","49.1","19","","","","0"
"1979","Kamloops, British Columbia","","Total demolitions","Units","300","units ","0","v40864","50.1","24","","","","0"
"1979","Kelowna, British Columbia","","Total demolitions","Units","300","units ","0","v40848","51.1","52","","","","0"
"1979","Kingston, Ontario","","Total demolitions","Units","300","units ","0","v40865","52.1","37","","","","0"
"1979","Lethbridge, Alberta","","Total demolitions","Units","300","units ","0","v40825","53.1","14","","","","0"
"1979","Moncton, New Brunswick","","Total demolitions","Units","300","units ","0","v40826","56.1","96","","","","0"
"1979","North Bay, Ontario","","Total demolitions","Units","300","units ","0","v40828","58.1","63","","","","0"
"1979","Peterborough, Ontario","","Total demolitions","Units","300","units ","0","v40830","59.1","6","","","","0"
"1979","Prince George, British Columbia","","Total demolitions","Units","300","units ","0","v40831","60.1","19","","","","0"
"1979","Saint-Jérôme, Quebec","","Total demolitions","Units","300","units ","0","v40834","63.1","13","","","","0"
"1979","Saint-Jean-sur-Richelieu, Quebec","","Total demolitions","Units","300","units ","0","v40833","64.1","2","","","","0"
"1979","Sarnia, Ontario","","Total demolitions","Units","300","units ","0","v40836","65.1","32","","","","0"
"1979","Sault Ste. Marie, Ontario","","Total demolitions","Units","300","units ","0","v40837","66.1","2","","","","0"
"1979","Shawinigan, Quebec","","Total demolitions","Units","300","units ","0","v40838","67.1","35","","","","0"
"1979","Sherbrooke, Quebec","","Total demolitions","Units","300","units ","0","v40839","75.1","49","","","","0"
"1979","Timmins, Ontario","","Total demolitions","Units","300","units ","0","v40843","78.1","31","","","","0"
"1979","Trois-Rivières, Quebec","","Total demolitions","Units","300","units ","0","v40844","79.1","36","","","","0"
"1979","Valleyfield, Quebec","","Total demolitions","Units","300","units ","0","v40845","80.1","0","","","","0"
"1980","Canada","","Total demolitions","Units","300","units ","0","v40785","1.1","11151","","","","0"
"1980","Newfoundland and Labrador","","Total demolitions","Units","300","units ","0","v40786","2.1","66","","","","0"
"1980","Prince Edward Island","","Total demolitions","Units","300","units ","0","v40788","3.1","0","","","","0"
"1980","Nova Scotia","","Total demolitions","Units","300","units ","0","v40789","4.1","165","","","","0"
"1980","New Brunswick","","Total demolitions","Units","300","units ","0","v40790","5.1","526","","","","0"
"1980","Quebec","","Total demolitions","Units","300","units ","0","v40791","6.1","2676","","","","0"
"1980","Ontario","","Total demolitions","Units","300","units ","0","v40792","7.1","2737","","","","0"
"1980","Manitoba","","Total demolitions","Units","300","units ","0","v40793","8.1","481","","","","0"
"1980","Saskatchewan","","Total demolitions","Units","300","units ","0","v40794","9.1","442","","","","0"
"1980","Alberta","","Total demolitions","Units","300","units ","0","v40795","10.1","1159","","","","0"
"1980","British Columbia","","Total demolitions","Units","300","units ","0","v40787","11.1","2899","","","","0"
"1980","Census metropolitan areas","","Total demolitions","Units","300","units ","0","v40796","12.1","7639","","","","0"
"1980","Calgary, Alberta","","Total demolitions","Units","300","units ","0","v40797","13.1","411","","","","0"
"1980","Edmonton, Alberta","","Total demolitions","Units","300","units ","0","v40816","15.1","434","","","","0"
"1980","Greater Sudbury, Ontario","","Total demolitions","Units","300","units ","0","v40805","31.1","52","","","","0"
"1980","Halifax, Nova Scotia","","Total demolitions","Units","300","units ","0","v40817","16.1","97","","","","0"
"1980","Hamilton, Ontario","","Total demolitions","Units","300","units ","0","v40818","17.1","126","","","","0"
"1980","Kitchener, Ontario","","Total demolitions","Units","300","units ","0","v40820","19.1","132","","","","0"
"1980","London, Ontario","","Total demolitions","Units","300","units ","0","v40821","20.1","81","","","","0"
"1980","Montréal, Quebec","","Total demolitions","Units","300","units ","0","v40822","21.1","1391","","","","0"
"1980","Oshawa, Ontario","","Total demolitions","Units","300","units ","0","v40813","22.1","61","","","","0"
"1980","Ottawa-Gatineau, Quebec part, Ontario/Quebec","","Total demolitions","Units","300","units ","0","v40819","18.1","161","","","","0"
"1980","Ottawa-Gatineau, Ontario part, Ontario/Quebec","","Total demolitions","Units","300","units ","0","v40798","23.1","131","","","","0"
"1980","Québec, Quebec","","Total demolitions","Units","300","units ","0","v40799","24.1","119","","","","0"
"1980","Regina, Saskatchewan","","Total demolitions","Units","300","units ","0","v40800","25.1","179","","","","0"
"1980","St. Catharines-Niagara, Ontario","","Total demolitions","Units","300","units ","0","v40801","26.1","167","","","","0"
"1980","St. John's, Newfoundland and Labrador","","Total demolitions","Units","300","units ","0","v40803","28.1","33","","","","0"
"1980","Saguenay, Quebec","","Total demolitions","Units","300","units ","0","v40808","14.1","53","","","","0"
"1980","Saint John, New Brunswick","","Total demolitions","Units","300","units ","0","v40802","27.1","255","","","","0"
"1980","Saskatoon, Saskatchewan","","Total demolitions","Units","300","units ","0","v40804","29.1","66","","","","0"
"1980","Thunder Bay, Ontario","","Total demolitions","Units","300","units ","0","v40806","32.1","111","","","","0"
"1980","Toronto, Ontario","","Total demolitions","Units","300","units ","0","v40807","33.1","650","","","","0"
"1980","Vancouver, British Columbia","","Total demolitions","Units","300","units ","0","v40809","35.1","2249","","","","0"
"1980","Victoria, British Columbia","","Total demolitions","Units","300","units ","0","v40810","36.1","182","","","","0"
"1980","Windsor, Ontario","","Total demolitions","Units","300","units ","0","v40811","37.1","127","","","","0"
"1980","Winnipeg, Manitoba","","Total demolitions","Units","300","units ","0","v40812","38.1","371","","","","0"
"1980","Large urban areas","","Total demolitions","Units","300","units ","0","v40823","39.1","792","","","","0"
"1980","Brantford, Ontario","","Total demolitions","Units","300","units ","0","v40835","42.1","41","","","","0"
"1980","Cape Breton, Nova Scotia","","Total demolitions","Units","300","units ","0","v40841","68.1","10","","","","0"
"1980","Cornwall, Ontario","","Total demolitions","Units","300","units ","0","v40857","45.1","8","","","","0"
"1980","Drummondville, Quebec","","Total demolitions","Units","300","units ","0","v40861","46.1","54","","","","0"
"1980","Guelph, Ontario","","Total demolitions","Units","300","units ","0","v40863","49.1","15","","","","0"
"1980","Kamloops, British Columbia","","Total demolitions","Units","300","units ","0","v40864","50.1","18","","","","0"
"1980","Kelowna, British Columbia","","Total demolitions","Units","300","units ","0","v40848","51.1","61","","","","0"
"1980","Kingston, Ontario","","Total demolitions","Units","300","units ","0","v40865","52.1","22","","","","0"
"1980","Lethbridge, Alberta","","Total demolitions","Units","300","units ","0","v40825","53.1","19","","","","0"
"1980","Moncton, New Brunswick","","Total demolitions","Units","300","units ","0","v40826","56.1","178","","","","0"
"1980","North Bay, Ontario","","Total demolitions","Units","300","units ","0","v40828","58.1","36","","","","0"
"1980","Peterborough, Ontario","","Total demolitions","Units","300","units ","0","v40830","59.1","1","","","","0"
"1980","Prince George, British Columbia","","Total demolitions","Units","300","units ","0","v40831","60.1","17","","","","0"
"1980","Saint-Jérôme, Quebec","","Total demolitions","Units","300","units ","0","v40834","63.1","13","","","","0"
"1980","Saint-Jean-sur-Richelieu, Quebec","","Total demolitions","Units","300","units ","0","v40833","64.1","15","","","","0"
"1980","Sarnia, Ontario","","Total demolitions","Units","300","units ","0","v40836","65.1","64","","","","0"
"1980","Sault Ste. Marie, Ontario","","Total demolitions","Units","300","units ","0","v40837","66.1","7","","","","0"
"1980","Shawinigan, Quebec","","Total demolitions","Units","300","units ","0","v40838","67.1","52","","","","0"
"1980","Sherbrooke, Quebec","","Total demolitions","Units","300","units ","0","v40839","75.1","75","","","","0"
"1980","Timmins, Ontario","","Total demolitions","Units","300","units ","0","v40843","78.1","17","","","","0"
"1980","Trois-Rivières, Quebec","","Total demolitions","Units","300","units ","0","v40844","79.1","55","","","","0"
"1980","Valleyfield, Quebec","","Total demolitions","Units","300","units ","0","v40845","80.1","14","","","","0"
"1981","Canada","","Total demolitions","Units","300","units ","0","v40785","1.1","12055","","","","0"
"1981","Newfoundland and Labrador","","Total demolitions","Units","300","units ","0","v40786","2.1","112","","","","0"
"1981","Prince Edward Island","","Total demolitions","Units","300","units ","0","v40788","3.1","0","","","","0"
"1981","Nova Scotia","","Total demolitions","Units","300","units ","0","v40789","4.1","150","","","","0"
"1981","New Brunswick","","Total demolitions","Units","300","units ","0","v40790","5.1","267","","","","0"
"1981","Quebec","","Total demolitions","Units","300","units ","0","v40791","6.1","2784","","","","0"
"1981","Ontario","","Total demolitions","Units","300","units ","0","v40792","7.1","2898","","","","0"
"1981","Manitoba","","Total demolitions","Units","300","units ","0","v40793","8.1","541","","","","0"
"1981","Saskatchewan","","Total demolitions","Units","300","units ","0","v40794","9.1","364","","","","0"
"1981","Alberta","","Total demolitions","Units","300","units ","0","v40795","10.1","1683","","","","0"
"1981","British Columbia","","Total demolitions","Units","300","units ","0","v40787","11.1","3256","","","","0"
"1981","Census metropolitan areas","","Total demolitions","Units","300","units ","0","v40796","12.1","8612","","","","0"
"1981","Calgary, Alberta","","Total demolitions","Units","300","units ","0","v40797","13.1","603","","","","0"
"1981","Edmonton, Alberta","","Total demolitions","Units","300","units ","0","v40816","15.1","747","","","","0"
"1981","Greater Sudbury, Ontario","","Total demolitions","Units","300","units ","0","v40805","31.1","49","","","","0"
"1981","Halifax, Nova Scotia","","Total demolitions","Units","300","units ","0","v40817","16.1","75","","","","0"
"1981","Hamilton, Ontario","","Total demolitions","Units","300","units ","0","v40818","17.1","108","","","","0"
"1981","Kitchener, Ontario","","Total demolitions","Units","300","units ","0","v40820","19.1","62","","","","0"
"1981","London, Ontario","","Total demolitions","Units","300","units ","0","v40821","20.1","165","","","","0"
"1981","Montréal, Quebec","","Total demolitions","Units","300","units ","0","v40822","21.1","1585","","","","0"
"1981","Oshawa, Ontario","","Total demolitions","Units","300","units ","0","v40813","22.1","70","","","","0"
"1981","Ottawa-Gatineau, Quebec part, Ontario/Quebec","","Total demolitions","Units","300","units ","0","v40819","18.1","100","","","","0"
"1981","Ottawa-Gatineau, Ontario part, Ontario/Quebec","","Total demolitions","Units","300","units ","0","v40798","23.1","81","","","","0"
"1981","Québec, Quebec","","Total demolitions","Units","300","units ","0","v40799","24.1","153","","","","0"
"1981","Regina, Saskatchewan","","Total demolitions","Units","300","units ","0","v40800","25.1","100","","","","0"
"1981","St. Catharines-Niagara, Ontario","","Total demolitions","Units","300","units ","0","v40801","26.1","153","","","","0"
"1981","St. John's, Newfoundland and Labrador","","Total demolitions","Units","300","units ","0","v40803","28.1","60","","","","0"
"1981","Saguenay, Quebec","","Total demolitions","Units","300","units ","0","v40808","14.1","23","","","","0"
"1981","Saint John, New Brunswick","","Total demolitions","Units","300","units ","0","v40802","27.1","130","","","","0"
"1981","Saskatoon, Saskatchewan","","Total demolitions","Units","300","units ","0","v40804","29.1","104","","","","0"
"1981","Thunder Bay, Ontario","","Total demolitions","Units","300","units ","0","v40806","32.1","85","","","","0"
"1981","Toronto, Ontario","","Total demolitions","Units","300","units ","0","v40807","33.1","890","","","","0"
"1981","Vancouver, British Columbia","","Total demolitions","Units","300","units ","0","v40809","35.1","2277","","","","0"
"1981","Victoria, British Columbia","","Total demolitions","Units","300","units ","0","v40810","36.1","393","","","","0"
"1981","Windsor, Ontario","","Total demolitions","Units","300","units ","0","v40811","37.1","135","","","","0"
"1981","Winnipeg, Manitoba","","Total demolitions","Units","300","units ","0","v40812","38.1","464","","","","0"
"1981","Large urban areas","","Total demolitions","Units","300","units ","0","v40823","39.1","644","","","","0"
"1981","Brantford, Ontario","","Total demolitions","Units","300","units ","0","v40835","42.1","24","","","","0"
"1981","Cape Breton, Nova Scotia","","Total demolitions","Units","300","units ","0","v40841","68.1","21","","","","0"
"1981","Cornwall, Ontario","","Total demolitions","Units","300","units ","0","v40857","45.1","10","","","","0"
"1981","Drummondville, Quebec","","Total demolitions","Units","300","units ","0","v40861","46.1","23","","","","0"
"1981","Guelph, Ontario","","Total demolitions","Units","300","units ","0","v40863","49.1","13","","","","0"
